TIME_STAMP,ZIP_CODE,STATE,FORM_NAME,FORM_SITE,PRICE,REQUESTS_COUNT,CREDIT_SCORE_CATEGORY,SERVICE_TYPE_CATEGORY,BANK_CATEGORY,PAYMENT_CATEGORY,PURCHASE_TIME_CATEGORY,SERVICE_PURPOSE_CATEGORY,CONTACT_TYPE_CATEGORY,CONTACT_STATUS_CATEGORY,CUSTOMER_TYPE_CATEGORY,NEW_CUSTOMER,DUPE_COUNTER,CON_EMAIL
12/11/2015 11:13,93636,CA,Request Type 1,m.rug.com,107300,0,100,10,81,50,30,3,BY PHONE,ON HOLD,WAITLIST,y,1,123delgado67@blahh.com
1/24/2016 2:13,25009,WV,Request Type 1,app.rug.com,172500,1,105,14,83,50,31,1,BY PHONE,CALLED,VIP,n,1,11edc5677@blahh.com
10/4/2015 19:13,30126,GA,Request Type 2,m.rug.com,179400,1,101,11,82,45,0,2,BY PHONE,ON HOLD,WAITLIST,n,0,11edc5677@blahh.com
10/30/2015 5:13,8316,NJ,Request Type 2,m.rug.com,181300,1,104,14,83,27,31,3,BY PHONE,CALLED,WAITLIST,n,1,18hiltc@abcds.cn
12/14/2015 20:13,26884,WV,Request Type 2,m.rug.com,78900,1,99,13,81,27,32,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
10/4/2015 0:13,80808,CO,Request Type 2,app.rug.com,80400,1,102,11,83,27,30,1,BY EMAIL,ON HOLD,VIP,n,0,11edc5677@blahh.com
10/24/2015 12:13,44878,OH,Request Type 2,m.rug.com,186200,1,104,14,80,45,32,2,BY EMAIL,ON HOLD,WAITLIST,y,1,1973n2000@blahh.com
10/30/2015 15:13,44012,OH,Request Type 1,www.rug.com,130500,1,100,12,83,24,0,1,BY PHONE,ON HOLD,VIP,n,1,1985crp@blahh.com
12/29/2015 5:13,9267,AE,Request Type 1,www.rug.com,125700,1,102,10,81,27,28,2,BY EMAIL,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
1/7/2016 0:13,89120,NV,Request Type 1,www.rug.com,78500,2,105,10,80,24,0,1,BY EMAIL,ON HOLD,VIP,n,1,123delgado67@blahh.com
10/6/2015 23:13,49031,MI,Request Type 1,m.rug.com,153200,3,104,14,80,45,28,2,BY PHONE,ON HOLD,VIP,n,0,1222lynnann@blahh.com
10/7/2015 0:13,91716,CA,Request Type 1,www.rug.com,128800,3,106,14,81,27,32,3,BY EMAIL,CALLED,WAITLIST,n,1,18hiltc@abcds.cn
11/19/2015 9:13,35220,AL,Request Type 2,app.rug.com,110100,3,104,11,82,32,29,3,BY PHONE,CALLED,WAITLIST,n,1,1973n2000@blahh.com
1/20/2016 16:13,56216,MN,Request Type 2,m.rug.com,139900,3,102,10,82,50,29,3,BY PHONE,CALLED,VIP,y,1,1222lynnann@blahh.com
10/11/2015 22:13,81059,CO,Request Type 1,m.rug.com,162700,0,106,11,82,27,0,1,BY PHONE,ON HOLD,VIP,n,1,1965nevarez@blahh.com
12/16/2015 17:13,91203,CA,Request Type 1,app.rug.com,188700,2,101,13,81,50,31,1,BY PHONE,CALLED,WAITLIST,n,1,18john_a@abcds.k12.ia.us
12/8/2015 8:13,11727,NY,Request Type 1,app.rug.com,189200,2,99,14,82,24,28,3,BY EMAIL,ON HOLD,VIP,n,1,1985crp@blahh.com
11/22/2015 22:13,19503,PA,Request Type 2,m.rug.com,158100,2,102,12,80,45,28,3,BY EMAIL,ON HOLD,VIP,n,1,14792266002@blahh.com
1/22/2016 23:13,21155,MD,Request Type 1,m.rug.com,143300,1,99,13,83,50,29,1,BY PHONE,ON HOLD,WAITLIST,y,1,11edc5677@blahh.com
1/26/2016 3:13,73110,OK,Request Type 2,m.rug.com,119000,2,104,14,80,50,28,2,BY EMAIL,ON HOLD,VIP,y,1,11edc5677@blahh.com
1/24/2016 8:13,55367,MN,Request Type 1,app.rug.com,195100,1,106,13,82,24,28,1,BY PHONE,CALLED,VIP,n,0,18john_a@abcds.k12.ia.us
10/1/2015 11:13,9185,AE,Request Type 2,www.rug.com,117000,0,99,10,83,27,0,3,BY EMAIL,CALLED,VIP,n,1,1973n2000@blahh.com
1/4/2016 20:13,23302,VA,Request Type 2,app.rug.com,90400,3,101,13,80,45,0,2,BY EMAIL,ON HOLD,WAITLIST,n,0,1973n2000@blahh.com
12/15/2015 20:13,27863,NC,Request Type 1,app.rug.com,181200,3,99,12,81,27,31,3,BY EMAIL,ON HOLD,WAITLIST,n,1,18hiltc@abcds.cn
1/9/2016 9:13,40045,KY,Request Type 2,app.rug.com,163600,0,99,12,82,50,31,2,BY EMAIL,ON HOLD,WAITLIST,n,1,18john_a@abcds.k12.ia.us
10/28/2015 11:13,78539,TX,Request Type 1,app.rug.com,123300,2,104,14,80,27,28,3,BY EMAIL,ON HOLD,WAITLIST,n,0,18dmart9@blahh.com
12/20/2015 19:13,67836,KS,Request Type 1,m.rug.com,174000,0,104,10,81,32,32,2,BY EMAIL,ON HOLD,WAITLIST,n,0,1222lynnann@blahh.com
1/13/2016 7:13,29340,SC,Request Type 1,m.rug.com,138300,0,104,14,83,24,31,3,BY PHONE,ON HOLD,WAITLIST,y,1,123delgado67@blahh.com
12/13/2015 10:13,32771,FL,Request Type 1,app.rug.com,98500,2,101,10,83,50,0,2,BY EMAIL,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
12/27/2015 6:13,29163,SC,Request Type 1,m.rug.com,178300,2,99,13,82,32,32,3,BY EMAIL,ON HOLD,VIP,n,1,18hiltc@abcds.cn
10/29/2015 5:13,80545,CO,Request Type 1,app.rug.com,88900,3,101,12,81,24,30,1,BY PHONE,ON HOLD,VIP,n,1,1965nevarez@blahh.com
12/20/2015 9:13,4441,ME,Request Type 1,m.rug.com,168600,3,104,11,83,24,0,1,BY PHONE,CALLED,WAITLIST,y,1,18dmart9@blahh.com
11/30/2015 19:13,84016,UT,Request Type 1,www.rug.com,138600,0,104,14,83,45,29,2,BY EMAIL,ON HOLD,VIP,y,1,1222lynnann@blahh.com
10/28/2015 5:13,39568,MS,Request Type 1,app.rug.com,95100,2,103,14,80,27,32,1,BY EMAIL,ON HOLD,VIP,n,1,14792266002@blahh.com
12/24/2015 15:13,77333,TX,Request Type 2,app.rug.com,167300,1,106,14,80,24,32,3,BY PHONE,ON HOLD,VIP,n,0,14792266002@blahh.com
12/3/2015 8:13,92556,CA,Request Type 1,m.rug.com,77600,1,103,14,83,24,30,2,BY PHONE,CALLED,WAITLIST,n,1,1965nevarez@blahh.com
1/6/2016 16:13,52212,IA,Request Type 1,m.rug.com,88900,0,104,11,83,32,30,1,BY EMAIL,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
11/12/2015 21:13,35582,AL,Request Type 1,www.rug.com,180200,0,105,10,83,27,28,2,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
1/23/2016 11:13,67337,KS,Request Type 2,app.rug.com,94200,0,106,12,80,45,30,1,BY PHONE,ON HOLD,VIP,y,0,18hiltc@abcds.cn
10/7/2015 22:13,34102,FL,Request Type 2,www.rug.com,96100,2,102,11,82,27,30,1,BY EMAIL,ON HOLD,VIP,n,0,1985crp@blahh.com
10/26/2015 16:13,23833,VA,Request Type 2,www.rug.com,165100,2,100,14,82,32,29,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
11/30/2015 9:13,55347,MN,Request Type 1,www.rug.com,179400,3,103,14,83,45,29,3,BY EMAIL,ON HOLD,WAITLIST,n,0,1985crp@blahh.com
1/15/2016 4:13,6516,CT,Request Type 2,m.rug.com,99700,0,102,13,81,50,28,1,BY PHONE,ON HOLD,WAITLIST,n,1,11edc5677@blahh.com
1/10/2016 1:13,96152,CA,Request Type 2,m.rug.com,100400,0,99,11,80,45,28,2,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
11/5/2015 8:13,98004,WA,Request Type 1,app.rug.com,192900,0,99,12,82,27,32,3,BY EMAIL,ON HOLD,VIP,n,1,1965nevarez@blahh.com
10/3/2015 8:13,80746,CO,Request Type 1,m.rug.com,163900,3,99,14,82,27,31,2,BY EMAIL,CALLED,WAITLIST,n,1,18dmart9@blahh.com
10/29/2015 0:13,45470,OH,Request Type 2,app.rug.com,162200,2,99,10,83,24,0,3,BY EMAIL,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
10/1/2015 7:13,15484,PA,Request Type 2,www.rug.com,141200,0,106,13,81,45,31,2,BY PHONE,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
11/2/2015 7:13,4787,ME,Request Type 2,app.rug.com,164100,0,106,12,81,24,30,1,BY PHONE,CALLED,WAITLIST,n,1,11edc5677@blahh.com
11/29/2015 9:13,16435,PA,Request Type 1,m.rug.com,105200,1,105,10,82,45,32,2,BY EMAIL,ON HOLD,WAITLIST,y,1,1973n2000@blahh.com
11/22/2015 17:13,79934,TX,Request Type 2,www.rug.com,101700,0,102,12,81,32,28,3,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
1/25/2016 22:13,40759,KY,Request Type 1,m.rug.com,96700,0,106,12,80,27,0,3,BY PHONE,ON HOLD,VIP,n,0,1973n2000@blahh.com
10/15/2015 10:13,69154,NE,Request Type 2,www.rug.com,134600,1,106,14,83,32,0,3,BY EMAIL,ON HOLD,VIP,n,1,123delgado67@blahh.com
1/2/2016 2:13,4294,ME,Request Type 2,m.rug.com,185100,1,101,14,83,32,31,2,BY PHONE,ON HOLD,VIP,n,1,11edc5677@blahh.com
10/11/2015 16:13,18440,PA,Request Type 1,www.rug.com,80600,2,99,11,81,32,28,3,BY EMAIL,ON HOLD,WAITLIST,n,0,11edc5677@blahh.com
1/28/2016 15:13,98083,WA,Request Type 2,www.rug.com,160000,2,102,11,80,45,28,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
12/20/2015 8:13,18419,PA,Request Type 1,app.rug.com,84100,2,99,14,83,32,28,2,BY PHONE,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
1/5/2016 5:13,50397,IA,Request Type 1,app.rug.com,112200,3,106,13,83,50,30,2,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
1/6/2016 21:13,77501,TX,Request Type 2,m.rug.com,194200,1,102,10,82,32,29,1,BY PHONE,ON HOLD,WAITLIST,y,0,18john_a@abcds.k12.ia.us
1/1/2016 22:13,55155,MN,Request Type 2,m.rug.com,141700,0,100,10,80,45,28,2,BY PHONE,CALLED,WAITLIST,y,1,18dmart9@blahh.com
10/14/2015 18:13,62078,IL,Request Type 1,m.rug.com,199100,0,101,10,81,50,28,3,BY EMAIL,ON HOLD,VIP,n,1,14792266002@blahh.com
11/29/2015 5:13,9823,AE,Request Type 1,m.rug.com,119700,3,104,11,80,50,0,1,BY PHONE,ON HOLD,VIP,n,1,1965nevarez@blahh.com
11/19/2015 9:13,80545,CO,Request Type 2,app.rug.com,188300,3,102,12,83,50,32,3,BY PHONE,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
1/16/2016 23:13,80827,CO,Request Type 2,app.rug.com,106600,2,99,11,83,32,30,2,BY EMAIL,CALLED,VIP,n,1,18hiltc@abcds.cn
1/15/2016 4:13,12208,NY,Request Type 1,m.rug.com,122400,1,101,12,80,24,0,3,BY EMAIL,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
12/23/2015 18:13,4085,ME,Request Type 1,www.rug.com,170100,0,102,12,82,45,32,2,BY EMAIL,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
1/13/2016 13:13,78257,TX,Request Type 1,app.rug.com,198800,1,106,10,83,45,32,2,BY PHONE,ON HOLD,VIP,n,1,1985crp@blahh.com
1/23/2016 23:13,91123,CA,Request Type 2,app.rug.com,100900,1,100,14,80,32,28,2,BY EMAIL,CALLED,VIP,n,1,14792266002@blahh.com
11/17/2015 12:13,53557,WI,Request Type 1,m.rug.com,94000,3,101,11,81,32,29,3,BY EMAIL,ON HOLD,VIP,y,0,11edc5677@blahh.com
11/13/2015 2:13,43468,OH,Request Type 1,m.rug.com,85100,1,106,10,82,27,0,1,BY PHONE,CALLED,WAITLIST,n,1,1985crp@blahh.com
1/14/2016 18:13,4664,ME,Request Type 2,m.rug.com,192900,1,101,11,83,50,31,3,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
1/2/2016 2:13,7070,NJ,Request Type 2,app.rug.com,164300,3,106,13,83,32,29,1,BY PHONE,CALLED,VIP,y,1,11edc5677@blahh.com
11/26/2015 11:13,24946,WV,Request Type 1,www.rug.com,160800,3,102,11,81,50,30,1,BY EMAIL,ON HOLD,VIP,n,0,1973n2000@blahh.com
10/19/2015 21:13,21283,MD,Request Type 2,m.rug.com,185400,2,99,10,80,32,0,1,BY EMAIL,ON HOLD,VIP,n,1,18dmart9@blahh.com
12/7/2015 9:13,66210,KS,Request Type 1,m.rug.com,126400,2,104,14,83,50,28,1,BY PHONE,CALLED,VIP,n,1,18john_a@abcds.k12.ia.us
10/19/2015 5:13,8098,NJ,Request Type 1,www.rug.com,82800,3,103,14,83,50,29,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
1/12/2016 22:13,5351,VT,Request Type 2,app.rug.com,189700,1,100,13,80,45,32,2,BY PHONE,ON HOLD,VIP,y,1,123delgado67@blahh.com
10/6/2015 2:13,70706,LA,Request Type 1,www.rug.com,84600,1,99,11,80,32,29,2,BY EMAIL,ON HOLD,VIP,n,1,1973n2000@blahh.com
1/20/2016 17:13,35139,AL,Request Type 1,m.rug.com,148600,2,102,13,80,50,29,1,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
1/7/2016 1:13,44012,OH,Request Type 2,app.rug.com,195400,0,99,13,81,27,29,1,BY EMAIL,CALLED,VIP,y,0,18john_a@abcds.k12.ia.us
11/25/2015 5:13,75065,TX,Request Type 2,app.rug.com,188100,1,100,10,82,27,30,2,BY EMAIL,CALLED,VIP,n,1,14792266002@blahh.com
11/29/2015 9:13,49339,MI,Request Type 2,www.rug.com,130000,1,103,14,80,32,31,2,BY EMAIL,ON HOLD,WAITLIST,y,1,1973n2000@blahh.com
10/14/2015 4:13,77098,TX,Request Type 1,m.rug.com,164700,0,99,11,83,45,30,1,BY EMAIL,ON HOLD,VIP,n,1,1985crp@blahh.com
1/15/2016 22:13,3226,NH,Request Type 1,m.rug.com,183200,2,105,12,80,50,0,1,BY EMAIL,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
10/14/2015 3:13,19399,PA,Request Type 2,app.rug.com,119000,2,102,14,83,27,31,2,BY EMAIL,ON HOLD,VIP,y,0,1222lynnann@blahh.com
10/29/2015 6:13,85261,AZ,Request Type 2,app.rug.com,191100,2,106,10,83,24,28,1,BY PHONE,CALLED,WAITLIST,n,1,1965nevarez@blahh.com
10/19/2015 11:13,7677,NJ,Request Type 2,www.rug.com,165200,1,99,14,80,50,32,3,BY EMAIL,CALLED,WAITLIST,n,1,18john_a@abcds.k12.ia.us
10/16/2015 0:13,60441,IL,Request Type 1,m.rug.com,80600,2,102,14,83,27,0,1,BY PHONE,ON HOLD,WAITLIST,n,1,18hiltc@abcds.cn
1/1/2016 3:13,62466,IL,Request Type 1,app.rug.com,100700,3,104,10,82,32,29,1,BY EMAIL,ON HOLD,VIP,n,1,1222lynnann@blahh.com
1/17/2016 14:13,20115,VA,Request Type 1,www.rug.com,125800,0,100,13,81,45,31,3,BY PHONE,ON HOLD,WAITLIST,n,0,1973n2000@blahh.com
11/26/2015 20:13,45652,OH,Request Type 2,m.rug.com,116700,0,105,13,80,50,32,3,BY EMAIL,ON HOLD,VIP,y,1,18john_a@abcds.k12.ia.us
10/22/2015 10:13,74727,OK,Request Type 2,app.rug.com,121700,1,99,12,82,24,32,2,BY PHONE,CALLED,VIP,n,1,1965nevarez@blahh.com
10/17/2015 0:13,39567,MS,Request Type 2,app.rug.com,114200,3,102,14,80,24,28,2,BY PHONE,ON HOLD,VIP,n,1,123delgado67@blahh.com
12/18/2015 1:13,63549,MO,Request Type 2,app.rug.com,132500,2,99,11,82,27,30,1,BY EMAIL,ON HOLD,WAITLIST,n,0,18john_a@abcds.k12.ia.us
1/19/2016 14:13,79545,TX,Request Type 2,m.rug.com,84800,1,101,12,80,45,31,1,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
12/28/2015 5:13,83237,ID,Request Type 2,app.rug.com,189600,0,102,12,83,50,31,2,BY PHONE,ON HOLD,VIP,n,0,1222lynnann@blahh.com
1/4/2016 17:13,93449,CA,Request Type 1,www.rug.com,193600,3,106,10,82,24,30,1,BY EMAIL,CALLED,WAITLIST,n,1,1222lynnann@blahh.com
10/31/2015 8:13,6811,CT,Request Type 2,app.rug.com,118000,2,102,14,80,32,30,3,BY EMAIL,ON HOLD,WAITLIST,y,1,1222lynnann@blahh.com
1/27/2016 13:13,25927,WV,Request Type 1,www.rug.com,77300,0,106,13,83,45,31,1,BY EMAIL,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
12/16/2015 18:13,38901,MS,Request Type 2,m.rug.com,82900,3,105,12,81,50,28,1,BY PHONE,ON HOLD,WAITLIST,n,1,18hiltc@abcds.cn
10/16/2015 21:13,24426,VA,Request Type 1,www.rug.com,113000,1,106,11,80,50,28,3,BY PHONE,ON HOLD,VIP,n,1,14792266002@blahh.com
12/10/2015 22:13,70176,LA,Request Type 1,app.rug.com,157100,3,103,10,81,27,32,3,BY EMAIL,ON HOLD,WAITLIST,y,1,18hiltc@abcds.cn
1/7/2016 22:13,58228,ND,Request Type 1,app.rug.com,198900,0,105,12,83,32,28,3,BY PHONE,ON HOLD,VIP,n,0,1973n2000@blahh.com
1/9/2016 9:13,55350,MN,Request Type 1,m.rug.com,81500,0,103,11,83,50,0,1,BY PHONE,ON HOLD,WAITLIST,n,1,18john_a@abcds.k12.ia.us
11/26/2015 20:13,15067,PA,Request Type 2,www.rug.com,161100,0,105,12,80,27,29,1,BY EMAIL,ON HOLD,VIP,n,0,1222lynnann@blahh.com
11/5/2015 23:13,16410,PA,Request Type 1,www.rug.com,107600,3,106,14,82,45,30,2,BY PHONE,ON HOLD,WAITLIST,n,0,1965nevarez@blahh.com
12/13/2015 7:13,59046,MT,Request Type 1,app.rug.com,158300,2,99,14,83,50,30,1,BY PHONE,ON HOLD,WAITLIST,n,0,1222lynnann@blahh.com
12/26/2015 4:13,92674,CA,Request Type 2,m.rug.com,128100,3,100,14,81,27,28,2,BY PHONE,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
11/22/2015 3:13,48009,MI,Request Type 2,m.rug.com,96100,3,100,14,80,32,0,2,BY PHONE,ON HOLD,VIP,n,0,123delgado67@blahh.com
12/6/2015 5:13,57238,SD,Request Type 2,app.rug.com,107900,2,106,13,82,27,30,3,BY PHONE,ON HOLD,WAITLIST,n,1,1973n2000@blahh.com
12/23/2015 20:13,85363,AZ,Request Type 1,app.rug.com,171100,2,101,11,82,50,32,2,BY EMAIL,ON HOLD,VIP,n,1,1222lynnann@blahh.com
12/10/2015 4:13,93463,CA,Request Type 1,m.rug.com,75100,3,104,13,82,24,28,2,BY PHONE,ON HOLD,VIP,n,1,11edc5677@blahh.com
11/18/2015 1:13,30473,GA,Request Type 2,m.rug.com,177200,3,99,12,82,45,28,1,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
1/7/2016 10:13,97626,OR,Request Type 1,m.rug.com,75500,0,106,13,81,27,0,1,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
1/17/2016 11:13,72584,AR,Request Type 1,www.rug.com,86200,2,100,10,82,50,31,3,BY PHONE,ON HOLD,VIP,n,1,123delgado67@blahh.com
11/10/2015 10:13,61428,IL,Request Type 2,www.rug.com,142600,0,99,11,81,24,31,1,BY PHONE,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
11/21/2015 21:13,77581,TX,Request Type 2,app.rug.com,174700,2,102,14,81,32,30,3,BY EMAIL,ON HOLD,WAITLIST,y,1,11edc5677@blahh.com
11/10/2015 6:13,61265,IL,Request Type 1,www.rug.com,122700,3,102,11,80,27,28,1,BY PHONE,ON HOLD,VIP,y,0,11edc5677@blahh.com
10/20/2015 2:13,6705,CT,Request Type 2,m.rug.com,116000,3,102,10,83,32,30,2,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
12/30/2015 9:13,39074,MS,Request Type 1,m.rug.com,119500,0,102,14,81,32,30,1,BY PHONE,ON HOLD,VIP,n,1,1222lynnann@blahh.com
11/21/2015 9:13,68509,NE,Request Type 2,www.rug.com,166100,0,103,12,80,27,29,2,BY PHONE,ON HOLD,VIP,n,1,18dmart9@blahh.com
1/7/2016 17:13,18936,PA,Request Type 1,app.rug.com,95900,2,99,13,82,24,0,2,BY EMAIL,ON HOLD,VIP,y,1,1973n2000@blahh.com
1/14/2016 1:13,43163,OH,Request Type 1,app.rug.com,126500,2,106,10,81,50,0,1,BY EMAIL,ON HOLD,VIP,y,1,11edc5677@blahh.com
11/7/2015 19:13,92116,CA,Request Type 2,www.rug.com,79400,3,100,14,82,27,30,1,BY PHONE,ON HOLD,VIP,n,1,1985crp@blahh.com
12/29/2015 1:13,44470,OH,Request Type 2,www.rug.com,149600,3,104,12,82,24,0,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1973n2000@blahh.com
12/16/2015 19:13,2050,MA,Request Type 2,www.rug.com,98700,1,104,13,80,50,30,2,BY EMAIL,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
12/18/2015 18:13,43032,OH,Request Type 2,www.rug.com,151500,2,102,13,82,27,28,1,BY EMAIL,ON HOLD,VIP,n,1,1985crp@blahh.com
1/3/2016 17:13,55758,MN,Request Type 2,www.rug.com,86200,1,106,12,81,27,32,3,BY PHONE,CALLED,VIP,n,0,1965nevarez@blahh.com
12/19/2015 16:13,46660,IN,Request Type 2,app.rug.com,194400,1,106,14,83,27,31,1,BY PHONE,ON HOLD,WAITLIST,y,1,1973n2000@blahh.com
11/12/2015 16:13,45235,OH,Request Type 1,www.rug.com,158000,3,99,14,82,27,29,2,BY EMAIL,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
12/14/2015 20:13,52037,IA,Request Type 1,app.rug.com,161000,3,99,13,81,32,29,1,BY PHONE,CALLED,WAITLIST,y,1,18hiltc@abcds.cn
12/22/2015 20:13,33929,FL,Request Type 2,www.rug.com,132400,3,101,13,83,32,29,3,BY PHONE,ON HOLD,VIP,y,1,1985crp@blahh.com
12/9/2015 0:13,48852,MI,Request Type 1,m.rug.com,107200,2,106,10,83,27,28,2,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
1/29/2016 9:13,97459,OR,Request Type 1,m.rug.com,140000,1,104,14,81,24,28,3,BY EMAIL,CALLED,WAITLIST,y,0,18dmart9@blahh.com
1/4/2016 15:13,85267,AZ,Request Type 1,m.rug.com,92300,3,105,12,82,27,31,2,BY PHONE,ON HOLD,VIP,n,1,123delgado67@blahh.com
11/5/2015 10:13,31906,GA,Request Type 1,m.rug.com,106400,3,101,14,80,27,0,1,BY PHONE,CALLED,WAITLIST,n,1,1973n2000@blahh.com
1/3/2016 10:13,88040,NM,Request Type 2,app.rug.com,138300,1,100,11,82,24,28,3,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
12/29/2015 13:13,17953,PA,Request Type 2,app.rug.com,122200,0,103,10,80,50,28,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
11/15/2015 1:13,48138,MI,Request Type 1,m.rug.com,111600,3,103,10,81,45,30,1,BY EMAIL,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
10/5/2015 3:13,83227,ID,Request Type 1,www.rug.com,154700,2,105,12,82,45,32,1,BY PHONE,ON HOLD,WAITLIST,n,1,14792266002@blahh.com
1/4/2016 4:13,34778,FL,Request Type 1,www.rug.com,99100,1,104,11,80,24,30,3,BY PHONE,CALLED,WAITLIST,y,1,18dmart9@blahh.com
12/15/2015 17:13,88542,TX,Request Type 2,app.rug.com,194900,1,102,11,80,50,0,1,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
1/7/2016 20:13,46402,IN,Request Type 2,m.rug.com,189600,1,102,12,80,27,29,2,BY PHONE,ON HOLD,VIP,y,1,1965nevarez@blahh.com
1/20/2016 5:13,75429,TX,Request Type 1,m.rug.com,164900,2,99,12,83,32,30,3,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
1/30/2016 18:13,93657,CA,Request Type 2,www.rug.com,170700,2,101,12,80,50,29,3,BY EMAIL,CALLED,VIP,n,1,1965nevarez@blahh.com
10/2/2015 21:13,44012,OH,Request Type 1,m.rug.com,122200,1,100,14,81,27,0,3,BY EMAIL,CALLED,VIP,n,1,1985crp@blahh.com
1/29/2016 23:13,3801,NH,Request Type 1,www.rug.com,101200,1,103,10,81,50,0,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
1/25/2016 3:13,55731,MN,Request Type 2,app.rug.com,196700,3,105,10,83,32,31,3,BY PHONE,ON HOLD,VIP,n,0,1222lynnann@blahh.com
10/30/2015 23:13,76908,TX,Request Type 1,m.rug.com,143800,0,101,14,82,27,30,2,BY EMAIL,ON HOLD,VIP,y,1,1222lynnann@blahh.com
1/1/2016 18:13,48343,MI,Request Type 2,app.rug.com,107200,0,101,11,81,27,32,1,BY PHONE,ON HOLD,WAITLIST,y,0,11edc5677@blahh.com
11/10/2015 6:13,21104,MD,Request Type 2,www.rug.com,152800,0,105,14,81,45,0,1,BY EMAIL,ON HOLD,VIP,y,1,18hiltc@abcds.cn
12/10/2015 15:13,63015,MO,Request Type 1,www.rug.com,108400,1,103,14,83,24,30,1,BY PHONE,ON HOLD,VIP,n,1,1222lynnann@blahh.com
1/14/2016 0:13,61940,IL,Request Type 2,app.rug.com,193100,0,102,14,80,50,31,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
11/18/2015 23:13,1080,MA,Request Type 2,app.rug.com,146200,3,103,14,81,32,29,1,BY PHONE,CALLED,VIP,n,1,1222lynnann@blahh.com
12/8/2015 5:13,47741,IN,Request Type 2,www.rug.com,145300,2,102,11,80,24,29,1,BY PHONE,ON HOLD,WAITLIST,n,0,1985crp@blahh.com
12/19/2015 12:13,38240,TN,Request Type 1,m.rug.com,154700,1,104,10,83,27,0,2,BY EMAIL,ON HOLD,VIP,n,1,1965nevarez@blahh.com
12/7/2015 3:13,49644,MI,Request Type 1,app.rug.com,101600,2,104,14,81,27,32,3,BY PHONE,CALLED,VIP,n,1,1965nevarez@blahh.com
11/24/2015 8:13,1810,MA,Request Type 2,www.rug.com,161600,1,104,13,81,24,30,2,BY PHONE,ON HOLD,VIP,n,1,18dmart9@blahh.com
10/25/2015 4:13,95419,CA,Request Type 1,app.rug.com,109200,3,99,11,81,50,0,2,BY EMAIL,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
11/1/2015 7:13,22507,VA,Request Type 2,www.rug.com,118600,1,100,12,81,27,32,2,BY EMAIL,CALLED,WAITLIST,n,1,1222lynnann@blahh.com
12/14/2015 9:13,76071,TX,Request Type 1,www.rug.com,170300,1,106,11,83,24,0,3,BY EMAIL,ON HOLD,WAITLIST,n,1,14792266002@blahh.com
1/26/2016 11:13,28664,NC,Request Type 2,www.rug.com,115300,3,99,11,82,24,30,3,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
1/11/2016 1:13,22180,VA,Request Type 1,www.rug.com,131200,0,105,14,83,50,31,3,BY EMAIL,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
